            y=0.00e+00    y=1.01e+00    y=2.02e+00    y=3.03e+00    y=4.04e+00    y=5.05e+00    y=6.06e+00    y=7.07e+00    y=8.08e+00    y=9.09e+00    y=1.01e+01    y=1.11e+01    y=1.21e+01    y=1.31e+01    y=1.41e+01    y=1.52e+01    y=1.62e+01    y=1.72e+01    y=1.82e+01    y=1.92e+01    y=2.02e+01    y=2.12e+01    y=2.22e+01    y=2.32e+01    y=2.42e+01    y=2.53e+01    y=2.63e+01    y=2.73e+01    y=2.83e+01    y=2.93e+01    y=3.03e+01    y=3.13e+01    y=3.23e+01    y=3.33e+01    y=3.43e+01    y=3.54e+01    y=3.64e+01    y=3.74e+01    y=3.84e+01    y=3.94e+01    y=4.04e+01    y=4.14e+01    y=4.24e+01    y=4.34e+01    y=4.44e+01    y=4.55e+01    y=4.65e+01    y=4.75e+01    y=4.85e+01    y=4.95e+01    y=5.05e+01    y=5.15e+01    y=5.25e+01    y=5.35e+01    y=5.45e+01    y=5.56e+01    y=5.66e+01    y=5.76e+01    y=5.86e+01    y=5.96e+01    y=6.06e+01    y=6.16e+01    y=6.26e+01    y=6.36e+01    y=6.46e+01    y=6.57e+01    y=6.67e+01    y=6.77e+01    y=6.87e+01    y=6.97e+01    y=7.07e+01    y=7.17e+01    y=7.27e+01    y=7.37e+01    y=7.47e+01    y=7.58e+01    y=7.68e+01    y=7.78e+01    y=7.88e+01    y=7.98e+01    y=8.08e+01    y=8.18e+01    y=8.28e+01    y=8.38e+01    y=8.48e+01    y=8.59e+01    y=8.69e+01    y=8.79e+01    y=8.89e+01    y=8.99e+01    y=9.09e+01    y=9.19e+01    y=9.29e+01    y=9.39e+01    y=9.49e+01    y=9.60e+01    y=9.70e+01    y=9.80e+01    y=9.90e+01  y=1.00e+02
x=2.53e+01       100.0  4.248760e+39  6.297505e+39 -8.755606e+39 -5.595319e+40 -1.028624e+41 -5.877020e+40  1.227737e+41  3.592483e+41  5.319395e+41  5.358904e+41  3.322501e+40 -1.518240e+42 -3.792599e+42 -4.570642e+42 -1.184329e+42  6.203872e+42  1.423874e+43  2.012446e+43  2.178013e+43  9.863810e+42 -3.347898e+43 -1.100178e+44 -1.732472e+44 -1.431997e+44  2.030307e+43  2.729636e+44  5.509055e+44  8.459320e+44  1.078160e+45  8.171346e+44 -6.543852e+44 -3.561985e+45 -6.743425e+45 -7.941323e+45 -5.525710e+45  3.709353e+44  9.513468e+45  2.428163e+46  4.750953e+46  7.273554e+46  7.573777e+46  2.327158e+46 -9.835468e+46 -2.602273e+47 -4.070307e+47 -5.059727e+47 -5.607510e+47 -5.253109e+47 -1.695801e+47  9.068610e+47  2.949940e+48  5.560002e+48  7.529870e+48  7.422423e+48  4.562391e+48 -7.104497e+47 -8.464520e+48 -2.139742e+49 -4.479681e+49 -8.138203e+49 -1.224652e+50 -1.429167e+50 -1.087423e+50  2.682859e+48  1.852580e+50  4.129229e+50  6.817833e+50  1.054715e+51  1.633386e+51  2.443628e+51  3.222532e+51  3.154369e+51  1.839192e+51 -2.457140e+51 -9.301911e+51 -1.193167e+52 -3.473038e+52 -2.133925e+52 -4.296429e+52 -1.486260e+53  9.434045e+52 -4.211493e+53  7.652450e+51  2.965234e+53 -9.772204e+53  1.373557e+54  6.939547e+53 -5.856745e+53  2.143208e+54  5.068093e+54 -2.509031e+54  5.527572e+54  1.586614e+55  5.372317e+54  1.363370e+54  3.160105e+55  3.152877e+55 -3.963877e+55       100.0
x=2.63e+01       100.0  3.360100e+39 -6.598106e+39 -3.269270e+40 -7.094803e+40 -9.089773e+40  1.095393e+40  3.242250e+41  6.718406e+41  5.942073e+41 -1.768295e+41 -1.403342e+42 -2.771191e+42 -3.976242e+42 -3.312197e+42  2.776056e+42  1.524971e+43  2.642669e+43  2.291205e+43 -1.345627e+42 -3.959532e+43 -8.542005e+43 -1.378840e+44 -1.660464e+44 -7.245044e+43  2.430535e+44  7.162884e+44  1.046495e+45  9.000956e+44  1.980128e+44 -9.666726e+44 -2.759640e+45 -5.507813e+45 -8.398157e+45 -8.163795e+45 -3.801938e+44  1.609251e+46  3.575458e+46  4.953236e+46  5.224287e+46  4.318975e+46  1.278972e+46 -7.011976e+46 -2.395429e+47 -4.742253e+47 -6.496734e+47 -5.772100e+47 -1.368407e+47  6.220286e+47  1.571616e+48  2.749068e+48  4.404856e+48  6.487641e+48  7.745645e+48  5.407421e+48 -3.526848e+48 -1.967227e+49 -3.955470e+49 -5.737351e+49 -6.977277e+49 -7.832882e+49 -8.305596e+49 -6.708884e+49  1.440891e+49  2.209589e+50  5.814892e+50  1.041087e+51  1.452090e+51  1.644620e+51  1.534209e+51  1.205275e+51  6.120323e+50 -6.416857e+50 -3.018418e+51 -1.063511e+52 -1.875226e+52 -3.187095e+52 -6.240898e+52 -1.666932e+52 -1.139832e+53 -2.645545e+52  1.441894e+53 -5.148383e+53  8.256082e+53 -3.697398e+53 -1.170422e+53  2.381615e+54  4.630574e+53  3.499505e+53  6.908660e+54  2.476761e+54 -2.269862e+54  9.365780e+54  1.343671e+55 -1.525188e+55  8.740726e+54  3.096384e+55 -6.888994e+54 -8.512115e+55       100.0
x=2.73e+01       100.0  6.813234e+38 -2.577774e+40 -6.764052e+40 -6.857791e+40  1.237166e+40  1.895696e+41  4.861167e+41  7.508807e+41  3.833999e+41 -1.215331e+42 -3.422914e+42 -4.211350e+42 -2.034471e+42  2.913580e+42  1.054896e+43  2.130133e+43  2.905835e+43  1.520496e+43 -3.690685e+43 -1.114379e+44 -1.552888e+44 -1.219308e+44 -7.511809e+42  1.906225e+44  5.253964e+44  9.840671e+44  1.227659e+45  5.879272e+44 -1.346952e+45 -4.011197e+45 -6.022757e+45 -6.336408e+45 -4.734832e+45 -1.825498e+44  1.097129e+46  3.210401e+46  5.781881e+46  6.849130e+46  3.950301e+46 -3.743763e+46 -1.440200e+47 -2.556498e+47 -3.712980e+47 -4.947219e+47 -5.436364e+47 -2.746697e+47  6.181717e+47  2.193805e+48  3.984145e+48  5.120265e+48  4.914902e+48  3.302503e+48  3.059734e+47 -5.407762e+48 -1.719694e+49 -3.808528e+49 -6.533442e+49 -8.609650e+49 -8.028359e+49 -3.215961e+49  5.799443e+49  1.771127e+50  3.232750e+50  5.309587e+50  8.568749e+50  1.298549e+51  1.680051e+51  1.599412e+51  5.622101e+50 -1.681200e+51 -5.141587e+51 -8.885720e+51 -1.283557e+52 -1.998316e+52 -2.063829e+52 -4.360112e+52 -4.956582e+52 -5.398144e+51 -1.608184e+53  2.508153e+53 -1.770419e+52 -2.259361e+52  1.531134e+54 -1.115066e+54  1.902100e+54  2.031560e+54 -4.967092e+53  1.971787e+54  9.439204e+54 -4.615789e+54  1.226018e+54  1.060299e+55 -5.139575e+54 -3.939812e+55  8.296021e+54  2.354734e+53 -9.410419e+55 -9.021737e+55       100.0
x=2.83e+01       100.0 -6.070658e+39 -4.257063e+40 -9.030764e+40 -4.225358e+40  1.919765e+41  4.915762e+41  5.869948e+41  3.086721e+41 -5.403344e+41 -2.363457e+42 -4.688132e+42 -4.571513e+42  1.739595e+42  1.334726e+43  2.272460e+43  2.233669e+43  9.871067e+42 -1.978409e+43 -7.965027e+43 -1.612736e+44 -1.903656e+44 -5.260737e+43  2.806835e+44  6.641246e+44  8.853078e+44  8.441991e+44  4.579895e+44 -6.816502e+44 -3.171507e+45 -6.641622e+45 -8.603312e+45 -5.405916e+45  4.477226e+45  1.834305e+46  3.192409e+46  4.385353e+46  5.286971e+46  4.530947e+46 -1.119482e+46 -1.450654e+47 -3.337748e+47 -4.807574e+47 -4.645161e+47 -2.305095e+47  1.900455e+47  8.070783e+47  1.808460e+48  3.404590e+48  5.267283e+48  6.003144e+48  3.473192e+48 -3.749023e+48 -1.483293e+49 -2.694167e+49 -3.784330e+49 -4.820617e+49 -5.893562e+49 -6.219069e+49 -3.306359e+49  6.501543e+49  2.543627e+50  5.100420e+50  7.518157e+50  8.847156e+50  8.658521e+50  7.215169e+50  4.408710e+50 -2.438706e+50 -1.943280e+51 -5.446776e+51 -1.125658e+52 -1.748206e+52 -2.409864e+52 -2.580057e+52 -1.378110e+52 -3.210675e+52  3.656614e+52  8.868852e+51 -4.818767e+52  5.327921e+53 -3.822838e+53  1.147074e+54  1.139855e+54 -9.510255e+53  4.006554e+54 -1.417743e+51 -2.076495e+54  4.114259e+54  3.593153e+54 -1.354962e+55  5.009918e+54  6.147621e+54 -3.931405e+55 -4.334018e+55 -3.628934e+54 -6.304680e+55 -1.957754e+56 -3.679455e+55       100.0
x=2.93e+01       100.0 -1.954478e+40 -5.106719e+40 -6.082566e+40  4.449322e+40  3.781895e+41  7.652259e+41  5.757326e+41 -6.511289e+41 -2.411746e+42 -3.669647e+42 -3.720834e+42 -1.076628e+42  7.684699e+42  2.285608e+43  3.270746e+43  1.695749e+43 -3.116486e+43 -9.067243e+43 -1.327886e+44 -1.433916e+44 -8.955742e+43  1.283771e+44  5.887315e+44  1.109227e+45  1.165714e+45  2.739955e+44 -1.466750e+45 -3.438980e+45 -5.228174e+45 -6.677473e+45 -6.279361e+45  1.583859e+44  1.667402e+46  4.011210e+46  5.644709e+46  4.853893e+46  1.028869e+46 -5.147758e+46 -1.357934e+47 -2.603569e+47 -4.253091e+47 -5.344426e+47 -3.679406e+47  2.898018e+47  1.413807e+48  2.634980e+48  3.473065e+48  3.718973e+48  3.386991e+48  1.903210e+48 -2.761163e+48 -1.341481e+49 -3.059888e+49 -4.900953e+49 -5.747927e+49 -4.487961e+49 -7.972505e+48  4.829338e+49  1.237023e+50  2.390047e+50  4.302054e+50  7.017913e+50  9.572492e+50  9.709920e+50  4.674488e+50 -7.029963e+50 -2.430320e+51 -4.444560e+51 -6.592345e+51 -9.427781e+51 -1.357010e+52 -1.803916e+52 -2.478694e+52 -1.582771e+52 -1.755675e+50  1.402225e+52  1.712561e+53  2.172034e+52  3.411615e+53  5.207357e+53 -5.482666e+53  2.356362e+54 -9.620877e+53  7.591378e+53  3.934192e+54 -3.199950e+54 -3.123697e+54  5.672715e+54 -1.318489e+55 -1.829008e+55  4.022581e+54 -1.048702e+55 -7.292821e+55 -8.660759e+54 -1.471463e+55 -1.357163e+56 -2.052207e+56  6.884347e+55       100.0
x=3.03e+01       100.0 -3.668666e+40 -5.037731e+40  4.253855e+40  2.454394e+41  5.191324e+41  7.039779e+41  1.710149e+41 -1.836230e+42 -4.534886e+42 -4.858769e+42 -2.256193e+41  8.229434e+42  1.752205e+43  2.578932e+43  2.570404e+43 -4.021331e+42 -8.014963e+43 -1.699779e+44 -1.833893e+44 -4.876374e+43  2.081506e+44  5.113526e+44  8.358520e+44  1.093850e+45  8.145997e+44 -7.853815e+44 -3.858865e+45 -6.890353e+45 -7.223290e+45 -3.266884e+45  4.355697e+45  1.502338e+46  3.047062e+46  5.024845e+46  6.060197e+46  3.167771e+46 -6.116601e+46 -2.026861e+47 -3.300940e+47 -3.764909e+47 -3.202200e+47 -1.531128e+47  2.357108e+47  1.093272e+48  2.549662e+48  4.155204e+48  4.697435e+48  2.786342e+48 -2.045507e+48 -8.889648e+48 -1.660762e+49 -2.562627e+49 -3.740413e+49 -4.948446e+49 -4.906400e+49 -1.328255e+49  7.735698e+49  2.180855e+50  3.708731e+50  4.845962e+50  5.340187e+50  5.315745e+50  4.644648e+50  1.732419e+50 -7.125149e+50 -2.624173e+51 -5.673166e+51 -9.229105e+51 -1.186156e+52 -1.241839e+52 -9.437598e+51 -4.318286e+51 -2.096740e+50  2.544696e+52  2.558213e+52  1.032582e+53  2.496031e+53  4.351452e+52  8.833205e+53 -6.376708e+52  1.275811e+53  2.227169e+54 -3.875553e+54  3.231662e+54 -3.778400e+53 -6.726520e+54 -1.710287e+54  3.253732e+54 -3.318200e+55 -1.180055e+55 -2.332944e+54 -4.396244e+55 -7.329276e+55  5.512200e+55 -8.634951e+54 -1.642163e+56  4.604013e+54  2.216823e+56       100.0
x=3.13e+01       100.0 -4.429136e+40 -3.019529e+40  1.937573e+41  5.428311e+41  6.105443e+41  8.575335e+40 -1.089526e+42 -3.071284e+42 -5.257245e+42 -4.138457e+42  5.136557e+42  2.087273e+43  3.045055e+43  2.049884e+43 -1.015427e+43 -5.767804e+43 -1.255737e+44 -1.935228e+44 -1.602342e+44  1.150601e+44  6.184815e+44  1.046664e+45  1.001752e+45  3.465084e+44 -8.436957e+44 -2.749840e+45 -5.634796e+45 -8.288212e+45 -6.791818e+45  3.239991e+45  2.118612e+46  3.881064e+46  4.585763e+46  3.814567e+46  1.422695e+46 -4.029756e+46 -1.541069e+47 -3.284821e+47 -4.755205e+47 -4.192981e+47 -1.435412e+46  7.046133e+47  1.530985e+48  2.303836e+48  3.050536e+48  3.649015e+48  3.096977e+48 -6.955682e+47 -9.560468e+48 -2.253463e+49 -3.449563e+49 -3.841346e+49 -3.020958e+49 -1.065043e+49  2.095877e+49  7.765185e+49  1.851249e+50  3.567493e+50  5.503440e+50  6.447374e+50  4.798513e+50 -4.295624e+49 -8.818833e+50 -1.909558e+51 -3.116951e+51 -4.778211e+51 -7.279966e+51 -1.034218e+52 -1.226544e+52 -9.924024e+51  2.179347e+51  2.115700e+52  5.136697e+52  9.534651e+52  7.709395e+52  2.299426e+53  1.452112e+53  1.276175e+53  1.051434e+54 -1.154591e+54  1.776243e+54 -5.839851e+53 -4.935806e+54  4.117364e+54 -8.445326e+54 -9.374655e+54  3.125299e+54 -8.117593e+54 -3.850780e+55  9.468944e+54 -7.000682e+54 -8.075771e+55 -4.851601e+54  1.111191e+56  6.427276e+54 -7.796697e+55  4.402836e+56  4.099413e+56       100.0
x=3.23e+01       100.0 -2.549357e+40  4.372592e+40  3.421517e+41  7.594862e+41  5.640102e+41 -9.876853e+41 -3.274077e+42 -4.442508e+42 -3.182982e+42  1.605476e+42  1.276826e+43  2.978265e+43  3.672881e+43  5.931384e+42 -6.872145e+43 -1.458509e+44 -1.672203e+44 -1.079158e+44  5.109710e+43  3.899567e+44  9.395956e+44  1.362922e+45  8.945474e+44 -9.997870e+44 -3.753811e+45 -5.877733e+45 -6.267003e+45 -4.573737e+45  7.962344e+44  1.394454e+46  3.651241e+46  5.799516e+46  5.412225e+46  3.825194e+45 -8.755758e+46 -1.891867e+47 -2.765586e+47 -3.468827e+47 -3.624981e+47 -1.618891e+47  5.052187e+47  1.713942e+48  3.046851e+48  3.629907e+48  2.694028e+48  1.549638e+47 -3.653829e+48 -9.141827e+48 -1.792933e+49 -3.056842e+49 -4.195243e+49 -3.899701e+49 -6.115526e+48  6.223854e+49  1.526973e+50  2.406986e+50  3.127379e+50  3.768305e+50  4.288660e+50  3.791310e+50  7.759221e+48 -9.540518e+50 -2.595417e+51 -4.592359e+51 -6.219360e+51 -6.741626e+51 -5.933360e+51 -3.945348e+51 -7.672388e+50  6.317394e+51  2.372209e+52  4.932821e+52  1.072249e+53  1.491778e+53  1.509788e+53  3.274273e+53 -1.661318e+53  3.442450e+53  1.237447e+53 -2.031055e+54  3.116257e+54 -5.917585e+54 -1.484871e+54  9.362071e+53 -1.580752e+55 -8.143487e+54  9.077337e+54 -2.891161e+55 -1.236329e+55  4.079588e+55 -3.686695e+54 -7.618197e+55  1.404391e+56  1.257945e+56 -6.097910e+54  1.719286e+56  8.667190e+56  5.182586e+56       100.0
x=3.33e+01       100.0  2.465420e+40  2.066847e+41  4.693602e+41  6.216921e+41  3.621210e+40 -2.221692e+42 -5.398549e+42 -5.445147e+42  1.588144e+42  1.373621e+43  2.438466e+43  2.868608e+43  1.869826e+43 -2.821457e+43 -1.272725e+44 -2.242987e+44 -1.854448e+44  8.131971e+43  4.903503e+44  8.446306e+44  1.025029e+45  8.950241e+44 -9.153415e+43 -2.709438e+45 -6.561271e+45 -8.790040e+45 -5.441059e+45  4.701603e+45  1.840008e+46  3.169246e+46  4.353960e+46  4.937805e+46  2.788910e+46 -5.499493e+46 -2.070624e+47 -3.642769e+47 -4.035506e+47 -2.323625e+47  1.376255e+47  6.545614e+47  1.377096e+48  2.430367e+48  3.565824e+48  3.657251e+48  9.452661e+47 -5.572493e+48 -1.458724e+49 -2.266671e+49 -2.675091e+49 -2.626782e+49 -2.066737e+49 -2.319288e+48  4.706990e+49  1.452013e+50  2.827416e+50  4.023002e+50  4.126487e+50  2.433617e+50 -1.053262e+50 -5.883218e+50 -1.232631e+51 -2.233903e+51 -3.836220e+51 -5.907108e+51 -7.434216e+51 -6.499405e+51 -1.072306e+51  9.654450e+51  2.375737e+52  4.049810e+52  5.730909e+52  7.391576e+52  1.284423e+53  1.119872e+53  1.932354e+53  2.175406e+53 -5.203005e+53  6.059834e+53 -2.120934e+54 -1.430240e+54  1.585288e+54 -1.076979e+55  5.947174e+54 -6.555691e+54 -1.559849e+55  2.431908e+54  1.010469e+55 -4.554362e+55  4.491546e+55  6.714228e+55 -3.295365e+53  2.618774e+55  3.082077e+56  9.288560e+55 -5.765173e+55  5.489882e+56  8.739972e+56  2.394911e+56       100.0
x=3.43e+01       100.0  9.274037e+40  4.293011e+41  5.777314e+41 -1.295015e+40 -1.419576e+42 -3.551465e+42 -5.675016e+42 -3.802498e+42  8.209448e+42  2.820500e+43  3.788617e+43  1.677224e+43 -3.447375e+43 -9.937605e+43 -1.686656e+44 -2.096716e+44 -9.422518e+43  3.382379e+44  9.984689e+44  1.368988e+45  8.523210e+44 -6.207944e+44 -2.618821e+45 -4.926020e+45 -7.366687e+45 -7.789901e+45 -1.000394e+45  1.693701e+46  4.062891e+46  5.370894e+46  4.041142e+46 -1.116009e+45 -6.470999e+46 -1.572918e+47 -2.922741e+47 -4.252081e+47 -3.903976e+47  3.513469e+46  9.094721e+47  1.943259e+48  2.630141e+48  2.638769e+48  1.938751e+48  2.177570e+47 -3.870580e+48 -1.211802e+49 -2.402947e+49 -3.385444e+49 -3.140236e+49 -8.426439e+48  3.421392e+49  8.764460e+49  1.468870e+50  2.201774e+50  3.133677e+50  3.849671e+50  3.089543e+50 -9.178442e+49 -9.176359e+50 -2.048422e+51 -3.138039e+51 -3.828592e+51 -4.023410e+51 -3.836747e+51 -2.953741e+51  2.395710e+50  8.935853e+51  2.601858e+52  5.061440e+52  7.912457e+52  9.139114e+52  9.066219e+52  8.184194e+52 -5.529205e+52  1.044281e+53 -3.252091e+53 -6.223106e+53  4.168078e+53 -4.605281e+54  1.480955e+54 -4.574678e+54 -9.551746e+54  1.201369e+55 -1.472897e+55 -2.933522e+54  2.584988e+55 -8.186032e+52 -2.874898e+55  1.092235e+56  6.629687e+55 -1.460156e+55  2.316469e+56  3.716761e+56  5.908834e+54 -6.881095e+55  8.641191e+56  1.651001e+56 -7.574552e+56       100.0
x=3.54e+01       100.0  1.637269e+41  5.760645e+41  5.542557e+41 -1.012020e+42 -3.742570e+42 -5.107518e+42 -2.891085e+42  3.860642e+42  1.739073e+43  3.643586e+43  4.058535e+43 -6.539785e+42 -1.101773e+44 -2.032353e+44 -1.916791e+44 -4.323838e+43  2.327502e+44  6.820743e+44  1.270133e+45  1.468759e+45  2.605465e+44 -2.796857e+45 -6.333170e+45 -7.704435e+45 -5.272628e+45  8.711211e+44  1.164226e+46  3.007649e+46  5.349823e+46  6.166948e+46  2.117042e+46 -8.323022e+46 -2.173015e+47 -3.119523e+47 -3.197264e+47 -2.312894e+47  9.713243e+45  5.896547e+47  1.676736e+48  3.001431e+48  3.575950e+48  2.121569e+48 -1.867331e+48 -7.497804e+48 -1.335020e+49 -1.909119e+49 -2.505447e+49 -2.805769e+49 -1.682605e+49  2.512159e+49  1.049962e+50  2.036647e+50  2.754512e+50  2.745944e+50  1.868955e+50  2.165978e+49 -2.550639e+50 -7.859974e+50 -1.764186e+51 -3.184491e+51 -4.537610e+51 -4.768496e+51 -2.745494e+51  1.970115e+51  8.773778e+51  1.679162e+52  2.673337e+52  4.076752e+52  6.175575e+52  8.730131e+52  8.701164e+52  7.557418e+52 -5.092163e+52 -2.848909e+53 -1.962833e+53 -1.296419e+54 -2.501573e+53 -1.051043e+54 -4.865827e+54  5.469155e+54 -1.307813e+55  2.691479e+54  9.583179e+54 -1.663342e+55  2.122918e+55  5.353484e+55 -2.098148e+55  4.641834e+55  1.426843e+56  1.700235e+55 -3.965142e+55  4.300471e+56  1.787073e+56 -1.921579e+56  9.196124e+55  7.650272e+56 -1.161729e+57 -2.305010e+57       100.0
x=3.64e+01       100.0  2.413667e+41  4.721131e+41  5.930131e+40 -2.172427e+42 -5.840587e+42 -6.180579e+42  2.585348e+42  1.843204e+43  3.105921e+43  3.192144e+43  1.205468e+43 -5.304340e+43 -1.770871e+44 -2.794953e+44 -1.735100e+44  2.499797e+44  8.149190e+44  1.167344e+45  1.094836e+45  4.478673e+44 -1.355815e+45 -4.973893e+45 -9.143914e+45 -9.302498e+45 -4.595253e+44  1.678434e+46  3.460644e+46  4.479918e+46  4.426617e+46  2.555130e+46 -3.781662e+46 -1.747933e+47 -3.555126e+47 -4.460087e+47 -2.710161e+47  2.285507e+47  9.175177e+47  1.611505e+48  2.273139e+48  2.836990e+48  2.584325e+48 -1.586705e+47 -6.921929e+48 -1.677598e+49 -2.504616e+49 -2.547154e+49 -1.475590e+49  5.877491e+48  3.634326e+49  8.540942e+49  1.659399e+50  2.688292e+50  3.320145e+50  2.443894e+50 -8.971304e+49 -6.610569e+50 -1.334180e+51 -1.955838e+51 -2.508179e+51 -3.075793e+51 -3.460027e+51 -2.639508e+51  1.297105e+51  1.015763e+52  2.376523e+52  3.871515e+52  4.947235e+52  5.060446e+52  4.471310e+52  2.932810e+52 -7.510305e+51 -3.224183e+52 -2.823445e+53 -4.226164e+53 -6.973126e+53 -2.106956e+54  5.026874e+53 -4.061072e+54 -3.381729e+53  6.416687e+54 -1.612823e+55  2.448787e+55 -3.311418e+54 -5.070610e+54  5.001405e+55  5.829355e+55 -3.881920e+55  1.622161e+56  1.097965e+56 -8.968918e+55 -1.497715e+55  4.106906e+56 -3.417217e+56 -5.637856e+56  4.156488e+56 -1.281025e+56 -2.628467e+57 -3.269197e+57       100.0
x=3.74e+01       100.0  3.274301e+41  4.909503e+40 -1.285025e+42 -3.573777e+42 -6.012004e+42 -4.131912e+42  1.000610e+43  3.477243e+43  4.612830e+43  1.472370e+43 -5.803310e+43 -1.418405e+44 -2.132594e+44 -2.250090e+44 -1.477250e+43  5.987876e+44  1.416343e+45  1.643559e+45  4.802710e+44 -1.943137e+45 -4.655320e+45 -6.964754e+45 -8.235434e+45 -5.262135e+45  8.221143e+45  3.412112e+46  5.928889e+46  5.760562e+46  1.134534e+46 -7.049332e+46 -1.660350e+47 -2.699694e+47 -3.730377e+47 -3.724465e+47 -3.286929e+46  8.367941e+47  2.046818e+48  2.906119e+48  2.630890e+48  9.618369e+47 -1.866005e+48 -6.062313e+48 -1.278126e+49 -2.220726e+49 -2.962550e+49 -2.392099e+49  6.532807e+48  6.240549e+49  1.274439e+50  1.783969e+50  2.038691e+50  2.051161e+50  1.586618e+50 -3.290797e+49 -5.261279e+50 -1.400822e+51 -2.463973e+51 -3.184959e+51 -2.926606e+51 -1.365663e+51  1.334558e+51  5.014169e+51  1.044849e+52  1.960105e+52  3.383139e+52  5.047679e+52  5.945645e+52  4.457295e+52 -2.153217e+51 -9.711448e+52 -2.017495e+53 -2.909354e+53 -5.970475e+53 -3.683561e+53 -1.267263e+54 -1.590332e+54  1.082232e+54 -6.795266e+54  9.179129e+54 -4.335465e+53 -3.915740e+54  4.329901e+55 -1.869913e+55  2.254340e+55  7.248874e+55  6.436618e+54 -2.780677e+55  2.344871e+56 -1.664611e+55 -2.350471e+56  1.291697e+56 -3.007897e+54 -1.065388e+57 -9.698715e+56  5.757560e+56 -1.895928e+57 -3.641124e+57 -1.916391e+57       100.0
x=3.84e+01       100.0  3.516601e+41 -6.068632e+41 -3.382677e+42 -5.393658e+42 -3.272812e+42  4.608498e+42  2.065391e+43  4.341159e+43  4.733045e+43 -1.559020e+43 -1.518335e+44 -2.648755e+44 -2.184756e+44  2.673657e+43  4.284318e+44  9.975917e+44  1.617032e+45  1.504953e+45 -6.435378e+44 -5.011044e+45 -9.047696e+45 -8.761236e+45 -2.368158e+45  8.875333e+45  2.471403e+46  4.644453e+46  6.501829e+46  4.835990e+46 -4.222045e+46 -2.013639e+47 -3.473473e+47 -3.687703e+47 -2.154103e+47  9.881416e+46  6.244653e+47  1.522201e+48  2.740834e+48  3.479607e+48  2.187737e+48 -2.312708e+48 -9.289716e+48 -1.598811e+49 -1.971000e+49 -1.970727e+49 -1.503680e+49  1.234009e+48  4.336129e+49  1.203808e+50  2.132545e+50  2.643350e+50  2.026575e+50 -4.365492e+48 -3.256029e+50 -7.161218e+50 -1.207621e+51 -1.901607e+51 -2.744226e+51 -3.178453e+51 -2.047907e+51  1.868853e+51  8.812026e+51  1.732447e+52  2.487921e+52  2.977135e+52  3.235352e+52  3.330703e+52  2.621146e+52 -5.044295e+51 -8.277858e+52 -2.488949e+53 -4.114708e+53 -6.492542e+53 -8.506468e+53 -2.057531e+53 -1.621645e+54  1.213581e+54  5.848546e+53 -4.741457e+54  1.921461e+55 -1.461197e+55  2.673949e+55  3.831740e+55 -2.282128e+55  5.901012e+55  7.122172e+55 -1.074975e+56  3.371086e+55  1.469390e+56 -2.539904e+56 -3.514837e+56  3.397402e+56 -7.734174e+56 -1.635069e+57 -8.853951e+56  7.976072e+55 -3.922312e+57 -3.526954e+57  2.598044e+57       100.0
x=3.94e+01       100.0  1.327183e+41 -1.433453e+42 -5.315223e+42 -6.853558e+42  1.954250e+42  2.079141e+43  3.697940e+43  3.784038e+43  1.123898e+43 -7.318168e+43 -2.305747e+44 -3.477158e+44 -1.696601e+44  4.328608e+44  1.168332e+45  1.500101e+45  1.129702e+45 -1.015665e+44 -2.846340e+45 -7.562401e+45 -1.170795e+46 -8.574859e+45  7.369037e+45  3.188149e+46  5.081910e+46  5.204959e+46  3.224479e+46 -1.804505e+46 -1.283770e+47 -3.104942e+47 -4.728770e+47 -3.996962e+47  9.713162e+46  9.479979e+47  1.804703e+48  2.335935e+48  2.441521e+48  1.849649e+48 -6.200168e+47 -6.743397e+48 -1.654643e+49 -2.551491e+49 -2.517458e+49 -8.754294e+48  2.273719e+49  6.219627e+49  1.065944e+50  1.614317e+50  2.215661e+50  2.342926e+50  8.806454e+49 -3.251042e+50 -9.884409e+50 -1.687335e+51 -2.100788e+51 -2.022762e+51 -1.462268e+51 -3.557985e+50  1.993924e+51  7.071788e+51  1.610391e+52  2.790061e+52  3.721386e+52  3.582183e+52  1.710904e+52 -1.905534e+52 -6.932793e+52 -1.275346e+53 -2.140029e+53 -3.664554e+53 -4.855404e+53 -8.633234e+53 -6.704781e+53 -1.206570e+53 -1.169846e+54  5.712010e+54 -1.604700e+54  6.842785e+54  2.057639e+55 -2.491643e+55  6.337650e+55 -5.564078e+54 -8.303488e+54  8.443203e+55  1.576645e+55 -2.265938e+56  1.325756e+56 -1.533258e+56 -5.778033e+56 -3.084446e+56  3.474003e+56 -1.577405e+57 -1.546554e+57  3.659828e+56 -1.168327e+57 -4.753858e+57 -1.098334e+57  8.655151e+57       100.0
