            y=0.00e+00    y=1.01e+00    y=2.02e+00    y=3.03e+00    y=4.04e+00    y=5.05e+00    y=6.06e+00    y=7.07e+00    y=8.08e+00    y=9.09e+00    y=1.01e+01    y=1.11e+01    y=1.21e+01    y=1.31e+01    y=1.41e+01    y=1.52e+01    y=1.62e+01    y=1.72e+01    y=1.82e+01    y=1.92e+01    y=2.02e+01    y=2.12e+01    y=2.22e+01    y=2.32e+01    y=2.42e+01    y=2.53e+01    y=2.63e+01    y=2.73e+01    y=2.83e+01    y=2.93e+01    y=3.03e+01    y=3.13e+01    y=3.23e+01    y=3.33e+01    y=3.43e+01    y=3.54e+01    y=3.64e+01    y=3.74e+01    y=3.84e+01    y=3.94e+01    y=4.04e+01    y=4.14e+01    y=4.24e+01    y=4.34e+01    y=4.44e+01    y=4.55e+01    y=4.65e+01    y=4.75e+01    y=4.85e+01    y=4.95e+01    y=5.05e+01    y=5.15e+01    y=5.25e+01    y=5.35e+01    y=5.45e+01    y=5.56e+01    y=5.66e+01    y=5.76e+01    y=5.86e+01    y=5.96e+01    y=6.06e+01    y=6.16e+01    y=6.26e+01    y=6.36e+01    y=6.46e+01    y=6.57e+01    y=6.67e+01    y=6.77e+01    y=6.87e+01    y=6.97e+01    y=7.07e+01    y=7.17e+01    y=7.27e+01    y=7.37e+01    y=7.47e+01    y=7.58e+01    y=7.68e+01    y=7.78e+01    y=7.88e+01    y=7.98e+01    y=8.08e+01    y=8.18e+01    y=8.28e+01    y=8.38e+01    y=8.48e+01    y=8.59e+01    y=8.69e+01    y=8.79e+01    y=8.89e+01    y=8.99e+01    y=9.09e+01    y=9.19e+01    y=9.29e+01    y=9.39e+01    y=9.49e+01    y=9.60e+01    y=9.70e+01    y=9.80e+01    y=9.90e+01  y=1.00e+02
x=2.53e+01       100.0  2.034435e+59 -3.791604e+59  5.056433e+59 -5.718945e+59  5.786180e+59 -5.363027e+59  4.612210e+59 -3.708683e+59  2.802291e+59 -1.996613e+59  1.344793e+59 -8.578737e+58  5.190876e+58 -2.982779e+58  1.629231e+58 -8.465823e+57  4.187575e+57 -1.972811e+57  8.854923e+56 -3.786785e+56  1.541780e+56 -5.959212e+55  2.165999e+55 -7.171810e+54  1.904207e+54 -9.308081e+52 -4.749600e+53  6.070752e+53 -5.845093e+53  5.026355e+53 -3.945204e+53  2.731095e+53 -1.448281e+53  1.390295e+52  1.160919e+53 -2.415613e+53  3.586842e+53 -4.636402e+53  5.531858e+53 -6.253680e+53  6.800709e+53 -7.191171e+53  7.457812e+53 -7.637810e+53  7.760093e+53 -7.833849e+53  7.841885e+53 -7.741185e+53  7.470933e+53 -6.966160e+53  6.173749e+53 -5.067063e+53  3.656020e+53 -1.990659e+53  1.577173e+52  1.728984e+53 -3.542559e+53  5.159197e+53 -6.473901e+53  7.413441e+53 -7.944548e+53  8.076131e+53 -7.855364e+53  7.358622e+53 -6.679177e+53  5.914035e+53 -5.152123e+53  4.465409e+53 -3.904051e+53  3.497762e+53 -3.273105e+53  3.324439e+53 -4.064571e+53  7.030713e+53 -1.726152e+54  4.975569e+54 -1.456841e+55  4.100235e+55 -1.092259e+56  2.745722e+56 -6.515355e+56  1.460772e+57 -3.097083e+57  6.212790e+57 -1.179461e+58  2.118896e+58 -3.600787e+58  5.784102e+58 -8.772965e+58  1.254404e+59 -1.687041e+59  2.127141e+59 -2.502366e+59  2.725953e+59 -2.715232e+59  2.414993e+59 -1.818523e+59  9.781980e+58       100.0
x=2.63e+01       100.0 -7.948972e+58  1.480470e+59 -1.972137e+59  2.227060e+59 -2.248735e+59  2.079191e+59 -1.782954e+59  1.428914e+59 -1.075634e+59  7.631682e+58 -5.116427e+58  3.247355e+58 -1.954123e+58  1.116210e+58 -6.057964e+57  3.126312e+57 -1.535082e+57  7.174892e+56 -3.192609e+56  1.351733e+56 -5.432425e+55  2.055033e+55 -7.109433e+54  2.000770e+54 -1.401998e+53 -5.078360e+53  7.141962e+53 -7.556285e+53  7.272694e+53 -6.616110e+53  5.708852e+53 -4.611437e+53  3.366977e+53 -2.016097e+53  6.034877e+52  8.191795e+52 -2.194146e+53  3.462667e+53 -4.573314e+53  5.490933e+53 -6.202933e+53  6.720141e+53 -7.071062e+53  7.290633e+53 -7.406589e+53  7.427535e+53 -7.336538e+53  7.092439e+53 -6.638822e+53  5.918435e+53 -4.889454e+53  3.539688e+53 -1.895585e+53  2.424457e+51  1.971781e+53 -3.965848e+53  5.822731e+53 -7.415765e+53  8.642928e+53 -9.439334e+53  9.784147e+53 -9.700915e+53  9.251583e+53 -8.525727e+53  7.627430e+53 -6.662405e+53  5.727392e+53 -4.902855e+53  4.249125e+53 -3.806355e+53  3.601829e+53 -3.679817e+53  4.204471e+53 -5.784602e+53  1.042078e+54 -2.406415e+54  6.302859e+54 -1.688894e+55  4.405203e+55 -1.097600e+56  2.595891e+56 -5.816666e+56  1.234278e+57 -2.480073e+57  4.718210e+57 -8.496245e+57  1.447392e+58 -2.330785e+58  3.543765e+58 -5.078784e+58  6.845171e+58 -8.647872e+58  1.019119e+59 -1.111860e+59  1.108885e+59 -9.872496e+58  7.439455e+58 -4.003473e+58       100.0
x=2.73e+01       100.0  2.990636e+58 -5.566066e+58  7.405931e+58 -8.349610e+58  8.413229e+58 -7.759042e+58  6.633493e+58 -5.297816e+58  3.972319e+58 -2.806011e+58  1.872086e+58 -1.181895e+58  7.071146e+57 -4.013911e+57  2.163825e+57 -1.108610e+57  5.401068e+56 -2.502935e+56  1.102976e+56 -4.613498e+55  1.819292e+55 -6.602932e+54  2.000740e+54 -2.308576e+53 -4.443622e+53  7.091280e+53 -8.164815e+53  8.540216e+53 -8.502533e+53  8.143564e+53 -7.499733e+53  6.596405e+53 -5.462282e+53  4.135701e+53 -2.668373e+53  1.126305e+53  4.135121e+52 -1.870998e+53  3.173988e+53 -4.269324e+53  5.130425e+53 -5.758521e+53  6.176578e+53 -6.417369e+53  6.509107e+53 -6.463025e+53  6.266784e+53 -5.885807e+53  5.272316e+53 -4.379625e+53  3.177948e+53 -1.667802e+53 -1.120427e+52  2.083685e+53 -4.136342e+53  6.138522e+53 -7.954034e+53  9.459230e+53 -1.055872e+54  1.119699e+54 -1.136395e+54  1.109371e+54 -1.045709e+54  9.549994e+53 -8.480369e+53  7.356482e+53 -6.278135e+53  5.331182e+53 -4.584559e+53  4.088912e+53 -3.877614e+53  3.976058e+53 -4.439071e+53  5.473325e+53 -7.795740e+53  1.360021e+54 -2.897936e+54  6.956251e+54 -1.726845e+55  4.216293e+55 -9.899040e+55  2.214506e+56 -4.703607e+56  9.471501e+56 -1.806805e+57  3.263205e+57 -5.575888e+57  9.005765e+57 -1.373168e+58  1.973267e+58 -2.666176e+58  3.375903e+58 -3.986292e+58  4.356500e+58 -4.351012e+58  3.878064e+58 -2.924675e+58  1.574648e+58       100.0
x=2.83e+01       100.0 -1.083703e+58  2.015475e+58 -2.678425e+58  3.014571e+58 -3.030894e+58  2.787753e+58 -2.375838e+58  1.890558e+58 -1.411713e+58  9.926380e+57 -6.588946e+57  4.136610e+57 -2.459881e+57  1.387161e+57 -7.424730e+56  3.774673e+56 -1.823561e+56  8.371713e+55 -3.648308e+55  1.502222e+55 -5.742994e+54  1.897804e+54 -3.423501e+53 -2.996543e+53  5.928227e+53 -7.525217e+53  8.535367e+53 -9.181992e+53  9.511795e+53 -9.522337e+53  9.205133e+53 -8.559967e+53  7.601329e+53 -6.363139e+53  4.901864e+53 -3.296097e+53  1.641026e+53 -3.778499e+51 -1.420311e+53  2.661144e+53 -3.642927e+53  4.356204e+53 -4.817919e+53  5.059195e+53 -5.110498e+53  4.988699e+53 -4.689927e+53  4.190292e+53 -3.454152e+53  2.447432e+53 -1.152308e+53 -4.205516e+52  2.225059e+53 -4.179533e+53  6.173245e+53 -8.078434e+53  9.765769e+53 -1.112070e+54  1.205804e+54 -1.253219e+54  1.254138e+54 -1.212507e+54  1.135584e+54 -1.032783e+54  9.144918e+53 -7.911047e+53  6.724043e+53 -5.672323e+53  4.832867e+53 -4.268702e+53  4.025531e+53 -4.130116e+53  4.598990e+53 -5.479578e+53  6.979091e+53 -9.815364e+53  1.609510e+54 -3.135971e+54  6.901520e+54 -1.592044e+55  3.651160e+55 -8.101860e+55  1.718450e+56 -3.465732e+56  6.629823e+56 -1.201337e+57  2.059796e+57 -3.338116e+57  5.106370e+57 -7.360258e+57  9.972572e+57 -1.265901e+58  1.498100e+58 -1.640343e+58  1.640852e+58 -1.464297e+58  1.105291e+58 -5.954072e+57       100.0
x=2.93e+01       100.0  3.783114e+57 -7.030472e+57  9.331107e+57 -1.048347e+58  1.051611e+58 -9.645469e+57  8.193135e+57 -6.494819e+57  4.828872e+57 -3.379007e+57  2.230932e+57 -1.392370e+57  8.226631e+56 -4.606564e+56  2.446801e+56 -1.233582e+56  5.905432e+55 -2.684002e+55  1.155869e+55 -4.673080e+54  1.701796e+54 -4.448188e+53 -1.089567e+53  3.931183e+53 -5.788647e+53  7.259039e+53 -8.499731e+53  9.511383e+53 -1.024882e+54  1.066165e+54 -1.070908e+54  1.036724e+54 -9.635191e+53  8.540482e+53 -7.142275e+53  5.529797e+53 -3.814659e+53  2.117554e+53 -5.518574e+52 -7.919924e+52  1.857235e+53 -2.623786e+53  3.102765e+53 -3.324372e+53  3.322846e+53 -3.123050e+53  2.732552e+53 -2.141215e+53  1.327996e+53 -2.725820e+52 -1.031644e+53  2.566836e+53 -4.284740e+53  6.106842e+53 -7.930504e+53  9.639931e+53 -1.112008e+54  1.227116e+54 -1.302130e+54  1.333495e+54 -1.321562e+54  1.270248e+54 -1.186225e+54  1.077884e+54 -9.543871e+53  8.250093e+53 -6.988507e+53  5.847613e+53 -4.912350e+53  4.260359e+53 -3.954851e+53  4.035914e+53 -4.515419e+53  5.385640e+53 -6.662516e+53  8.510313e+53 -1.155259e+54  1.759103e+54 -3.115865e+54  6.263917e+54 -1.340352e+55  2.886650e+55 -6.056894e+55  1.218782e+56 -2.334839e+56  4.243357e+56 -7.301342e+56  1.187583e+57 -1.823124e+57  2.636622e+57 -3.583402e+57  4.561295e+57 -5.411096e+57  5.937218e+57 -5.949279e+57  5.316294e+57 -4.016760e+57  2.165041e+57       100.0
x=3.03e+01       100.0 -1.272521e+57  2.362939e+57 -3.132003e+57  3.512232e+57 -3.514723e+57  3.214289e+57 -2.720849e+57  2.148223e+57 -1.589928e+57  1.106868e+57 -7.266317e+56  4.506452e+56 -2.644023e+56  1.469173e+56 -7.738033e+55  3.866127e+55 -1.834063e+55  8.271919e+54 -3.549174e+54  1.435697e+54 -5.098510e+53  8.255658e+52  1.567438e+53 -3.360040e+53  5.006307e+53 -6.611010e+53  8.142404e+53 -9.522114e+53  1.066161e+54 -1.147769e+54  1.190125e+54 -1.188514e+54  1.141229e+54 -1.050257e+54  9.216121e+53 -7.650605e+53  5.931462e+53 -4.196189e+53  2.575609e+53 -1.176324e+53  6.851117e+51  7.180865e+52 -1.189391e+53  1.375277e+53 -1.314645e+53  1.041696e+53 -5.771431e+52 -7.364933e+51  9.158449e+52 -1.955746e+53  3.190002e+53 -4.596567e+53  6.129711e+53 -7.720166e+53  9.280296e+53 -1.071326e+54  1.192453e+54 -1.283373e+54  1.338463e+54 -1.355131e+54  1.333937e+54 -1.278197e+54  1.193263e+54 -1.085703e+54  9.626927e+53 -8.317713e+53  7.009428e+53 -5.788817e+53  4.749151e+53 -3.985019e+53  3.581386e+53 -3.599053e+53  4.061213e+53 -4.947904e+53  6.207876e+53 -7.804243e+53  9.827773e+53 -1.274960e+54  1.795453e+54 -2.880272e+54  5.259401e+54 -1.038902e+55  2.095392e+55 -4.152188e+55  7.921436e+55 -1.440725e+56  2.485889e+56 -4.057640e+56  6.252074e+56 -9.074095e+56  1.237344e+57 -1.579734e+57  1.879002e+57 -2.066361e+57  2.074422e+57 -1.856417e+57  1.404098e+57 -7.572884e+56       100.0
x=3.13e+01       100.0  4.124960e+56 -7.653190e+56  1.012987e+57 -1.133738e+57  1.131679e+57 -1.031745e+57  8.701541e+56 -6.840973e+56  5.038425e+56 -3.488245e+56  2.275663e+56 -1.401410e+56  8.157348e+55 -4.492836e+55  2.344142e+55 -1.161060e+55  5.487057e+54 -2.504512e+54  1.130975e+54 -5.191408e+53  2.330037e+53 -6.419302e+52 -7.827133e+52  2.283916e+53 -3.938665e+53  5.707145e+53 -7.499325e+53  9.205046e+53 -1.070906e+54  1.190125e+54 -1.268646e+54  1.299528e+54 -1.279466e+54  1.209625e+54 -1.095959e+54  9.488189e+53 -7.817846e+53  6.098928e+53 -4.475805e+53  3.067874e+53 -1.956251e+53  1.178846e+53 -7.342848e+52  5.928811e+52 -7.110830e+52  1.045242e+53 -1.561181e+53  2.237670e+53 -3.063883e+53  4.032638e+53 -5.132105e+53  6.338659e+53 -7.612826e+53  8.899209e+53 -1.013029e+54  1.123327e+54 -1.213857e+54  1.278836e+54 -1.314334e+54  1.318633e+54 -1.292174e+54  1.237157e+54 -1.156960e+54  1.055635e+54 -9.377439e+53  8.085994e+53 -6.748113e+53  5.447847e+53 -4.287709e+53  3.381622e+53 -2.839890e+53  2.749004e+53 -3.151671e+53  4.033549e+53 -5.323040e+53  6.910581e+53 -8.697202e+53  1.069254e+54 -1.320444e+54  1.719795e+54 -2.494625e+54  4.112777e+54 -7.449530e+54  1.400764e+55 -2.614788e+55  4.722473e+55 -8.144930e+55  1.332586e+56 -2.060192e+56  3.000918e+56 -4.106372e+56  5.259527e+56 -6.273749e+56  6.916207e+56 -6.957224e+56  6.235922e+56 -4.721876e+56  2.548441e+56       100.0
x=3.23e+01       100.0 -1.288673e+56  2.388801e+56 -3.157168e+56  3.526166e+56 -3.510309e+56  3.189746e+56 -2.679536e+56  2.096818e+56 -1.535987e+56  1.056756e+56 -6.844022e+55  4.179150e+55 -2.408975e+55  1.312701e+55 -6.784006e+54  3.355915e+54 -1.629907e+54  8.232206e+53 -4.708165e+53  3.161326e+53 -2.273007e+53  1.417260e+53 -3.324836e+52 -1.056646e+53  2.729111e+53 -4.610912e+53  6.596276e+53 -8.559938e+53  1.036723e+54 -1.188514e+54  1.299528e+54 -1.360791e+54  1.367509e+54 -1.320001e+54  1.223998e+54 -1.090120e+54  9.325590e+53 -7.671534e+53  6.092196e+53 -4.715753e+53  3.631436e+53 -2.883831e+53  2.475841e+53 -2.378549e+53  2.544767e+53 -2.922479e+53  3.464999e+53 -4.136040e+53  4.909614e+53 -5.766111e+53  6.686693e+53 -7.648144e+53  8.619729e+53 -9.562771e+53  1.043288e+54 -1.118415e+54  1.177432e+54 -1.216955e+54  1.234768e+54 -1.229880e+54  1.202315e+54 -1.152713e+54  1.081951e+54 -9.910319e+53  8.814390e+53 -7.559328e+53  6.195694e+53 -4.804918e+53  3.500191e+53 -2.417157e+53  1.694448e+53 -1.447775e+53  1.744002e+53 -2.582379e+53  3.888812e+53 -5.526704e+53  7.326179e+53 -9.134646e+53  1.089747e+54 -1.278906e+54  1.543047e+54 -2.024237e+54  2.997734e+54 -4.942590e+54  8.617025e+54 -1.510559e+55  2.578087e+55 -4.210666e+55  6.522325e+55 -9.531825e+55  1.309023e+56 -1.682455e+56  2.013189e+56 -2.225359e+56  2.243566e+56 -2.014479e+56  1.527287e+56 -8.249115e+55       100.0
x=3.33e+01       100.0  3.880126e+55 -7.185771e+55  9.482115e+55 -1.056678e+56  1.048881e+56 -9.496623e+55  7.942708e+55 -6.182765e+55  4.500549e+55 -3.072844e+55  1.971738e+55 -1.190552e+55  6.774385e+54 -3.647139e+54  1.883058e+54 -9.709142e+53  5.483777e+53 -3.811897e+53  3.287749e+53 -3.118228e+53  2.879644e+53 -2.360193e+53  1.468998e+53 -1.886156e+52 -1.447717e+53  3.366827e+53 -5.462245e+53  7.601320e+53 -9.635189e+53  1.141229e+54 -1.279466e+54  1.367509e+54 -1.399221e+54  1.374060e+54 -1.297328e+54  1.179552e+54 -1.035053e+54  8.799396e+53 -7.299126e+53  5.982715e+53 -4.944989e+53  4.236262e+53 -3.864126e+53  3.801827e+53 -4.000428e+53  4.401523e+53 -4.947715e+53  5.589210e+53 -6.286189e+53  7.007831e+53 -7.729479e+53  8.429513e+53 -9.087099e+53  9.681372e+53 -1.019202e+54  1.060077e+54 -1.089309e+54  1.105905e+54 -1.109278e+54  1.098994e+54 -1.074393e+54  1.034204e+54 -9.764209e+53  8.986371e+53 -7.989739e+53  6.774803e+53 -5.376375e+53  3.874254e+53 -2.394133e+53  1.095621e+53 -1.480346e+52 -3.012809e+52  1.585436e+52  5.930539e+52 -1.884331e+53  3.568282e+53 -5.444649e+53  7.298057e+53 -8.947398e+53  1.030774e+54 -1.147213e+54  1.282661e+54 -1.521288e+54  2.014029e+54 -3.001352e+54  4.827936e+54 -7.931738e+54  1.278440e+55 -1.976332e+55  2.895467e+55 -3.992322e+55  5.152864e+55 -6.189813e+55  6.865176e+55 -6.940474e+55  6.245156e+55 -4.742018e+55  2.563575e+55       100.0
x=3.43e+01       100.0 -1.126666e+55  2.084508e+55 -2.746202e+55  3.053328e+55 -3.021691e+55  2.725488e+55 -2.268809e+55  1.755805e+55 -1.268775e+55  8.582875e+54 -5.442879e+54  3.239986e+54 -1.818426e+54  9.793394e+53 -5.358635e+53  3.387180e+53 -2.808062e+53  2.908113e+53 -3.234022e+53  3.503229e+53 -3.539595e+53  3.234336e+53 -2.526417e+53  1.395467e+53  1.388785e+52 -2.016057e+53  4.135691e+53 -6.363137e+53  8.540482e+53 -1.050257e+54  1.209625e+54 -1.320001e+54  1.374060e+54 -1.370347e+54  1.313494e+54 -1.213529e+54  1.084404e+54 -9.419888e+53  8.019224e+53 -6.776679e+53  5.791076e+53 -5.118432e+53  4.772285e+53 -4.730114e+53  4.943630e+53 -5.350361e+53  5.884230e+53 -6.483573e+53  7.096019e+53 -7.680502e+53  8.207207e+53 -8.656452e+53  9.017293e+53 -9.286309e+53  9.466590e+53 -9.566619e+53  9.598515e+53 -9.575059e+53  9.505210e+53 -9.388432e+53  9.209061e+53 -8.932889e+53  8.508581e+53 -7.875968e+53  6.981488e+53 -5.798383e+53  4.346610e+53 -2.705961e+53  1.016579e+53  5.360945e+52 -1.750457e+53  2.446131e+53 -2.500915e+53  1.878301e+53 -6.389072e+52 -1.066806e+53  3.022831e+53 -4.983987e+53  6.718223e+53 -8.049862e+53  8.901743e+53 -9.337980e+53  9.611561e+53 -1.021942e+54  1.195867e+54 -1.595928e+54  2.364432e+54 -3.654913e+54  5.593754e+54 -8.220718e+54  1.141849e+55 -1.485511e+55  1.797277e+55 -2.005347e+55  2.037015e+55 -1.839535e+55  1.400277e+55 -7.581177e+54       100.0
x=3.54e+01       100.0  3.171723e+54 -5.864564e+54  7.718379e+54 -8.569776e+54  8.466437e+54 -7.620931e+54  6.328852e+54 -4.884117e+54  3.517629e+54 -2.370540e+54  1.498434e+54 -8.940472e+53  5.149732e+53 -3.068186e+53  2.178495e+53 -2.055429e+53  2.375890e+53 -2.901273e+53  3.452592e+53 -3.889475e+53  4.097249e+53 -3.982402e+53  3.474890e+53 -2.534885e+53  1.160958e+53  6.034776e+52 -2.668370e+53  4.901864e+53 -7.142275e+53  9.216121e+53 -1.095959e+54  1.223998e+54 -1.297328e+54  1.313494e+54 -1.276179e+54  1.194509e+54 -1.081609e+54  9.526876e+53 -8.229958e+53  7.059811e+53 -6.118997e+53  5.470314e+53 -5.135239e+53  5.097885e+53 -5.312966e+53  5.715950e+53 -6.233595e+53  6.793425e+53 -7.331178e+53  7.795861e+53 -8.152479e+53  8.382868e+53 -8.485111e+53  8.471930e+53 -8.368194e+53  8.207341e+53 -8.026364e+53  7.859051e+53 -7.727624e+53  7.633807e+53 -7.551396e+53  7.423246e+53 -7.165615e+53  6.681599e+53 -5.882978e+53  4.716669e+53 -3.189321e+53  1.382554e+53  5.473697e+52 -2.387955e+53  3.904628e+53 -4.883612e+53  5.173797e+53 -4.717866e+53  3.565663e+53 -1.867255e+53 -1.521413e+52  2.229539e+53 -4.106278e+53  5.567666e+53 -6.475060e+53  6.788337e+53 -6.579632e+53  6.040824e+53 -5.486171e+53  5.346922e+53 -6.147223e+53  8.443557e+53 -1.270954e+54  1.916145e+54 -2.755059e+54  3.698928e+54 -4.590854e+54  5.223900e+54 -5.384563e+54  4.913810e+54 -3.766847e+54  2.047652e+54       100.0
x=3.64e+01       100.0 -8.932288e+53  1.654735e+54 -2.185327e+54  2.439636e+54 -2.429884e+54  2.213154e+54 -1.869127e+54  1.477309e+54 -1.100782e+54  7.793237e+53 -5.306348e+53  3.562149e+53 -2.482773e+53  1.952994e+53 -1.853444e+53  2.073933e+53 -2.514060e+53  3.078233e+53 -3.670146e+53  4.189685e+53 -4.533847e+53  4.602302e+53 -4.307299e+53  3.586426e+53 -2.415622e+53  8.191819e+52  1.126305e+53 -3.296097e+53  5.529797e+53 -7.650605e+53  9.488189e+53 -1.090120e+54  1.179552e+54 -1.213529e+54  1.194509e+54 -1.130359e+54  1.033024e+54 -9.167744e+53  7.963248e+53 -6.850997e+53  5.938496e+53 -5.297389e+53  4.959479e+53 -4.917719e+53  5.131502e+53 -5.535230e+53  6.048872e+53 -6.589044e+53  7.079215e+53 -7.457908e+53  7.684219e+53 -7.740528e+53  7.632652e+53 -7.387857e+53  7.050954e+53 -6.678455e+53  6.330489e+53 -6.060369e+53  5.902401e+53 -5.859665e+53  5.894742e+53 -5.927131e+53  5.840609e+53 -5.501955e+53  4.789263e+53 -3.624574e+53  2.002914e+53 -9.243553e+50 -2.183062e+53  4.334207e+53 -6.177051e+53  7.465116e+53 -8.018831e+53  7.759705e+53 -6.725275e+53  5.062385e+53 -3.001327e+53  8.171510e+52  1.213671e+53 -2.853267e+53  3.932943e+53 -4.371042e+53  4.177868e+53 -3.449920e+53  2.356945e+53 -1.124717e+53  1.412840e+51  7.059821e+52 -7.967546e+52  1.005074e+52  1.399736e+53 -3.528828e+53  5.902548e+53 -7.971661e+53  9.137717e+53 -8.921268e+53  7.130981e+53 -3.966198e+53       100.0
x=3.74e+01       100.0  2.887429e+53 -5.415463e+53  7.307960e+53 -8.426607e+53  8.781157e+53 -8.498484e+53  7.768594e+53 -6.790259e+53  5.733064e+53 -4.721551e+53  3.837199e+53 -3.129258e+53  2.626153e+53 -2.342769e+53  2.282745e+53 -2.437085e+53  2.781021e+53 -3.270729e+53  3.841231e+53 -4.406743e+53  4.864752e+53 -5.104724e+53  5.021339e+53 -4.530737e+53  3.586844e+53 -2.194147e+53  4.135122e+52  1.641026e+53 -3.814659e+53  5.931462e+53 -7.817846e+53  9.325590e+53 -1.035053e+54  1.084404e+54 -1.081609e+54  1.033024e+54 -9.492196e+53  8.434430e+53 -7.299209e+53  6.222230e+53 -5.318390e+53  4.670802e+53 -4.323822e+53  4.280648e+53 -4.505751e+53  4.931949e+53 -5.471234e+53  6.027809e+53 -6.511335e+53  6.848442e+53 -6.991047e+53  6.920867e+53 -6.650206e+53  6.219525e+53 -5.692204e+53  5.146537e+53 -4.664723e+53  4.318883e+53 -4.155059e+53  4.177663e+53 -4.338343e+53  4.533779e+53 -4.616109e+53  4.416940e+53 -3.782094e+53  2.610246e+53 -8.860902e+52 -1.301338e+53  3.761653e+53 -6.228753e+53  8.404589e+53 -1.001180e+54  1.084369e+54 -1.080092e+54  9.907654e+53 -8.305118e+53  6.225289e+53 -3.951331e+53  1.773174e+53  5.354605e+51 -1.338777e+53  1.975875e+53 -1.945326e+53  1.306418e+53 -1.807705e+52 -1.267776e+53  2.853201e+53 -4.385514e+53  5.687504e+53 -6.611623e+53  7.057731e+53 -6.989557e+53  6.444145e+53 -5.527035e+53  4.388663e+53 -3.184786e+53  2.032630e+53 -9.797488e+52       100.0
x=3.84e+01       100.0 -1.459803e+53  2.812930e+53 -3.970275e+53  4.872168e+53 -5.491669e+53  5.830319e+53 -5.910222e+53  5.766627e+53 -5.443425e+53  4.991460e+53 -4.467869e+53  3.934533e+53 -3.454604e+53  3.087273e+53 -2.881599e+53  2.870237e+53 -3.063658e+53  3.445323e+53 -3.968577e+53  4.556510e+53 -5.106241e+53  5.498687e+53 -5.613639e+53  5.348358e+53 -4.636402e+53  3.462667e+53 -1.870998e+53 -3.778498e+51  2.117554e+53 -4.196189e+53  6.098928e+53 -7.671534e+53  8.799396e+53 -9.419888e+53  9.526876e+53 -9.167744e+53  8.434430e+53 -7.450397e+53  6.355416e+53 -5.289719e+53  4.378736e+53 -3.719578e+53  3.370553e+53 -3.345121e+53  3.611548e+53 -4.098803e+53  4.708147e+53 -5.328595e+53  5.853563e+53 -6.195858e+53  6.298803e+53 -6.142409e+53  5.744661e+53 -5.158554e+53  4.465499e+53 -3.765232e+53  3.161975e+53 -2.746959e+53  2.578622e+53 -2.663718e+53  2.944224e+53 -3.295489e+53  3.539633e+53 -3.474769e+53  2.916006e+53 -1.739841e+53 -7.883798e+51  2.447343e+53 -5.159768e+53  7.926145e+53 -1.042052e+54  1.233760e+54 -1.344583e+54  1.362596e+54 -1.288822e+54  1.136620e+54 -9.290534e+53  6.949070e+53 -4.641996e+53  2.639962e+53 -1.151707e+53  3.049625e+52 -1.415358e+52  6.247674e+52 -1.655574e+53  3.092342e+53 -4.770242e+53  6.517029e+53 -8.164493e+53  9.556771e+53 -1.055766e+54  1.105860e+54 -1.098739e+54  1.031566e+54 -9.062351e+53  7.291393e+53 -5.103670e+53  2.625949e+53       100.0
x=3.94e+01       100.0  1.231339e+53 -2.418980e+53  3.519528e+53 -4.490544e+53  5.292018e+53 -5.889122e+53  6.256319e+53 -6.382274e+53  6.274286e+53 -5.960771e+53  5.490717e+53 -4.929849e+53  4.354143e+53 -3.841759e+53  3.464400e+53 -3.278774e+53  3.318524e+53 -3.587118e+53  4.052735e+53 -4.646685e+53  5.267104e+53 -5.789024e+53  6.080540e+53 -6.023030e+53  5.531858e+53 -4.573315e+53  3.173988e+53 -1.420311e+53 -5.518574e+52  2.575609e+53 -4.475805e+53  6.092196e+53 -7.299126e+53  8.019224e+53 -8.229958e+53  7.963248e+53 -7.299209e+53  6.355416e+53 -5.272973e+53  4.200480e+53 -3.276963e+53  2.615191e+53 -2.287337e+53  2.315343e+53 -2.668162e+53  3.267078e+53 -3.998699e+53  4.733381e+53 -5.345612e+53  5.732573e+53 -5.827955e+53  5.609617e+53 -5.101146e+53  4.368232e+53 -3.510677e+53  2.650241e+53 -1.914043e+53  1.413647e+53 -1.221495e+53  1.348630e+53 -1.729588e+53  2.220773e+53 -2.616660e+53  2.683979e+53 -2.208686e+53  1.045785e+53  8.401185e+52 -3.354459e+53  6.278833e+53 -9.303367e+53  1.207854e+54 -1.427522e+54  1.564004e+54 -1.603553e+54  1.545794e+54 -1.403162e+54  1.198318e+54 -9.601985e+53  7.195444e+53 -5.046784e+53  3.381692e+53 -2.347626e+53  2.006900e+53 -2.342063e+53  3.270137e+53 -4.661148e+53  6.356539e+53 -8.184208e+53  9.969028e+53 -1.153979e+54  1.273500e+54 -1.341021e+54  1.344828e+54 -1.277215e+54  1.135759e+54 -9.242487e+53  6.529425e+53 -3.379866e+53       100.0
