              y=0.00e+00    y=1.01e+00    y=2.02e+00    y=3.03e+00    y=4.04e+00    y=5.05e+00    y=6.06e+00    y=7.07e+00    y=8.08e+00    y=9.09e+00    y=1.01e+01    y=1.11e+01    y=1.21e+01    y=1.31e+01    y=1.41e+01    y=1.52e+01    y=1.62e+01    y=1.72e+01    y=1.82e+01    y=1.92e+01    y=2.02e+01    y=2.12e+01    y=2.22e+01    y=2.32e+01    y=2.42e+01    y=2.53e+01    y=2.63e+01    y=2.73e+01    y=2.83e+01    y=2.93e+01    y=3.03e+01    y=3.13e+01    y=3.23e+01    y=3.33e+01    y=3.43e+01    y=3.54e+01    y=3.64e+01    y=3.74e+01    y=3.84e+01    y=3.94e+01    y=4.04e+01    y=4.14e+01    y=4.24e+01    y=4.34e+01    y=4.44e+01    y=4.55e+01    y=4.65e+01    y=4.75e+01    y=4.85e+01    y=4.95e+01    y=5.05e+01    y=5.15e+01    y=5.25e+01    y=5.35e+01    y=5.45e+01    y=5.56e+01    y=5.66e+01    y=5.76e+01    y=5.86e+01    y=5.96e+01    y=6.06e+01    y=6.16e+01    y=6.26e+01    y=6.36e+01    y=6.46e+01    y=6.57e+01    y=6.67e+01    y=6.77e+01    y=6.87e+01    y=6.97e+01    y=7.07e+01    y=7.17e+01    y=7.27e+01    y=7.37e+01    y=7.47e+01    y=7.58e+01    y=7.68e+01    y=7.78e+01    y=7.88e+01    y=7.98e+01    y=8.08e+01    y=8.18e+01    y=8.28e+01    y=8.38e+01    y=8.48e+01    y=8.59e+01    y=8.69e+01    y=8.79e+01    y=8.89e+01    y=8.99e+01    y=9.09e+01    y=9.19e+01    y=9.29e+01    y=9.39e+01    y=9.49e+01    y=9.60e+01    y=9.70e+01    y=9.80e+01    y=9.90e+01    y=1.00e+02
x=2.63e+01  1.107372e+11  2.171531e+11  3.194162e+11  4.176885e+11  5.121251e+11  6.028741e+11  6.900758e+11  7.738607e+11  8.543470e+11  9.316373e+11  1.005814e+12  1.076936e+12  1.145033e+12  1.210107e+12  1.272129e+12  1.331044e+12  1.386776e+12  1.439239e+12  1.488343e+12  1.534009e+12  1.576178e+12  1.614819e+12  1.649940e+12  1.681590e+12  1.709861e+12  1.734885e+12  1.756831e+12  1.775900e+12  1.792314e+12  1.806313e+12  1.818141e+12  1.828044e+12  1.836261e+12  1.843019e+12  1.848528e+12  1.852981e+12  1.856551e+12  1.859389e+12  1.861627e+12  1.863379e+12  1.864739e+12  1.865788e+12  1.866590e+12  1.867200e+12  1.867661e+12  1.868006e+12  1.868263e+12  1.868454e+12  1.868594e+12  1.868696e+12  1.868771e+12  1.868825e+12  1.868863e+12  1.868891e+12  1.868911e+12  1.868925e+12  1.868934e+12  1.868941e+12  1.868946e+12  1.868949e+12  1.868952e+12  1.868953e+12  1.868954e+12  1.868955e+12  1.868956e+12  1.868956e+12  1.868956e+12  1.868956e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12  1.868957e+12
x=2.73e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176886e+11  5.121257e+11  6.028761e+11  6.900815e+11  7.738753e+11  8.543808e+11  9.317086e+11  1.005953e+12  1.077190e+12  1.145471e+12  1.210821e+12  1.273240e+12  1.332700e+12  1.389150e+12  1.442522e+12  1.492741e+12  1.539730e+12  1.583421e+12  1.623768e+12  1.660751e+12  1.694385e+12  1.724721e+12  1.751850e+12  1.775900e+12  1.797030e+12  1.815429e+12  1.831305e+12  1.844881e+12  1.856388e+12  1.866053e+12  1.874101e+12  1.880745e+12  1.886183e+12  1.890597e+12  1.894151e+12  1.896989e+12  1.899239e+12  1.901008e+12  1.902389e+12  1.903459e+12  1.904282e+12  1.904911e+12  1.905388e+12  1.905749e+12  1.906018e+12  1.906219e+12  1.906368e+12  1.906477e+12  1.906557e+12  1.906615e+12  1.906657e+12  1.906688e+12  1.906709e+12  1.906725e+12  1.906736e+12  1.906743e+12  1.906749e+12  1.906752e+12  1.906755e+12  1.906757e+12  1.906758e+12  1.906759e+12  1.906760e+12  1.906760e+12  1.906760e+12  1.906760e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12  1.906761e+12
x=2.83e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176887e+11  5.121260e+11  6.028772e+11  6.900849e+11  7.738842e+11  8.544017e+11  9.317538e+11  1.006044e+12  1.077359e+12  1.145769e+12  1.211317e+12  1.274028e+12  1.333897e+12  1.390900e+12  1.444989e+12  1.496105e+12  1.544181e+12  1.589152e+12  1.630962e+12  1.669574e+12  1.704979e+12  1.737195e+12  1.766277e+12  1.792314e+12  1.815429e+12  1.835772e+12  1.853521e+12  1.868873e+12  1.882034e+12  1.893221e+12  1.902647e+12  1.910522e+12  1.917046e+12  1.922406e+12  1.926774e+12  1.930306e+12  1.933139e+12  1.935394e+12  1.937176e+12  1.938573e+12  1.939662e+12  1.940503e+12  1.941150e+12  1.941643e+12  1.942017e+12  1.942298e+12  1.942509e+12  1.942666e+12  1.942782e+12  1.942868e+12  1.942930e+12  1.942976e+12  1.943009e+12  1.943032e+12  1.943049e+12  1.943061e+12  1.943070e+12  1.943076e+12  1.943080e+12  1.943083e+12  1.943085e+12  1.943087e+12  1.943088e+12  1.943088e+12  1.943089e+12  1.943089e+12  1.943089e+12  1.943089e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12  1.943090e+12
x=2.93e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121262e+11  6.028779e+11  6.900869e+11  7.738895e+11  8.544145e+11  9.317823e+11  1.006102e+12  1.077471e+12  1.145969e+12  1.211659e+12  1.274581e+12  1.334755e+12  1.392178e+12  1.446824e+12  1.498653e+12  1.547611e+12  1.593641e+12  1.636687e+12  1.676704e+12  1.713664e+12  1.747564e+12  1.778428e+12  1.806313e+12  1.831305e+12  1.853521e+12  1.873107e+12  1.890228e+12  1.905067e+12  1.917822e+12  1.928691e+12  1.937877e+12  1.945575e+12  1.951974e+12  1.957251e+12  1.961568e+12  1.965071e+12  1.967894e+12  1.970150e+12  1.971940e+12  1.973351e+12  1.974455e+12  1.975312e+12  1.975974e+12  1.976482e+12  1.976869e+12  1.977162e+12  1.977382e+12  1.977547e+12  1.977670e+12  1.977760e+12  1.977827e+12  1.977876e+12  1.977911e+12  1.977937e+12  1.977956e+12  1.977969e+12  1.977979e+12  1.977985e+12  1.977990e+12  1.977993e+12  1.977996e+12  1.977997e+12  1.977998e+12  1.977999e+12  1.978000e+12  1.978000e+12  1.978000e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12  1.978001e+12
x=3.03e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121263e+11  6.028782e+11  6.900880e+11  7.738926e+11  8.544224e+11  9.318000e+11  1.006139e+12  1.077544e+12  1.146103e+12  1.211891e+12  1.274966e+12  1.335365e+12  1.393103e+12  1.448176e+12  1.500564e+12  1.550229e+12  1.597124e+12  1.641200e+12  1.682409e+12  1.720716e+12  1.756101e+12  1.788566e+12  1.818141e+12  1.844881e+12  1.868873e+12  1.890228e+12  1.909082e+12  1.925595e+12  1.939937e+12  1.952291e+12  1.962847e+12  1.971793e+12  1.979313e+12  1.985584e+12  1.990772e+12  1.995032e+12  1.998502e+12  2.001308e+12  2.003561e+12  2.005356e+12  2.006777e+12  2.007893e+12  2.008765e+12  2.009441e+12  2.009961e+12  2.010360e+12  2.010664e+12  2.010893e+12  2.011066e+12  2.011195e+12  2.011291e+12  2.011362e+12  2.011414e+12  2.011452e+12  2.011480e+12  2.011500e+12  2.011514e+12  2.011525e+12  2.011532e+12  2.011537e+12  2.011541e+12  2.011544e+12  2.011546e+12  2.011547e+12  2.011548e+12  2.011548e+12  2.011549e+12  2.011549e+12  2.011549e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12  2.011550e+12
x=3.13e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121263e+11  6.028784e+11  6.900887e+11  7.738945e+11  8.544271e+11  9.318111e+11  1.006163e+12  1.077591e+12  1.146192e+12  1.212049e+12  1.275232e+12  1.335793e+12  1.393766e+12  1.449164e+12  1.501985e+12  1.552208e+12  1.599801e+12  1.644723e+12  1.686931e+12  1.726388e+12  1.763064e+12  1.796947e+12  1.828044e+12  1.856388e+12  1.882034e+12  1.905067e+12  1.925595e+12  1.943746e+12  1.959669e+12  1.973527e+12  1.985490e+12  1.995737e+12  2.004444e+12  2.011783e+12  2.017923e+12  2.023019e+12  2.027217e+12  2.030649e+12  2.033435e+12  2.035680e+12  2.037476e+12  2.038904e+12  2.040030e+12  2.040914e+12  2.041602e+12  2.042134e+12  2.042544e+12  2.042857e+12  2.043095e+12  2.043275e+12  2.043410e+12  2.043511e+12  2.043587e+12  2.043642e+12  2.043683e+12  2.043713e+12  2.043734e+12  2.043750e+12  2.043762e+12  2.043770e+12  2.043776e+12  2.043780e+12  2.043783e+12  2.043785e+12  2.043786e+12  2.043787e+12  2.043788e+12  2.043788e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12  2.043789e+12
x=3.23e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028786e+11  6.900890e+11  7.738956e+11  8.544300e+11  9.318179e+11  1.006178e+12  1.077621e+12  1.146250e+12  1.212155e+12  1.275415e+12  1.336093e+12  1.394238e+12  1.449880e+12  1.503032e+12  1.553691e+12  1.601839e+12  1.647448e+12  1.690483e+12  1.730908e+12  1.768692e+12  1.803812e+12  1.836261e+12  1.866053e+12  1.893221e+12  1.917822e+12  1.939937e+12  1.959669e+12  1.977142e+12  1.992496e+12  2.005882e+12  2.017464e+12  2.027406e+12  2.035875e+12  2.043034e+12  2.049040e+12  2.054040e+12  2.058172e+12  2.061563e+12  2.064324e+12  2.066558e+12  2.068352e+12  2.069783e+12  2.070918e+12  2.071811e+12  2.072509e+12  2.073052e+12  2.073472e+12  2.073794e+12  2.074040e+12  2.074227e+12  2.074368e+12  2.074474e+12  2.074553e+12  2.074612e+12  2.074656e+12  2.074687e+12  2.074711e+12  2.074728e+12  2.074740e+12  2.074749e+12  2.074755e+12  2.074760e+12  2.074763e+12  2.074766e+12  2.074767e+12  2.074768e+12  2.074769e+12  2.074770e+12  2.074770e+12  2.074770e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12  2.074771e+12
x=3.33e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028786e+11  6.900893e+11  7.738962e+11  8.544317e+11  9.318221e+11  1.006187e+12  1.077641e+12  1.146288e+12  1.212226e+12  1.275538e+12  1.336300e+12  1.394571e+12  1.450393e+12  1.503796e+12  1.554792e+12  1.603377e+12  1.649537e+12  1.693247e+12  1.734478e+12  1.773199e+12  1.809384e+12  1.843019e+12  1.874101e+12  1.902647e+12  1.928691e+12  1.952291e+12  1.973527e+12  1.992496e+12  2.009315e+12  2.024118e+12  2.037048e+12  2.048256e+12  2.057899e+12  2.066133e+12  2.073111e+12  2.078981e+12  2.083882e+12  2.087946e+12  2.091290e+12  2.094024e+12  2.096243e+12  2.098031e+12  2.099464e+12  2.100603e+12  2.101504e+12  2.102212e+12  2.102764e+12  2.103193e+12  2.103524e+12  2.103777e+12  2.103971e+12  2.104117e+12  2.104228e+12  2.104311e+12  2.104373e+12  2.104419e+12  2.104453e+12  2.104478e+12  2.104496e+12  2.104510e+12  2.104519e+12  2.104526e+12  2.104531e+12  2.104535e+12  2.104537e+12  2.104539e+12  2.104541e+12  2.104541e+12  2.104542e+12  2.104543e+12  2.104543e+12  2.104543e+12  2.104543e+12  2.104543e+12  2.104543e+12  2.104543e+12  2.104543e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12  2.104544e+12
x=3.43e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900894e+11  7.738966e+11  8.544327e+11  9.318246e+11  1.006193e+12  1.077653e+12  1.146313e+12  1.212272e+12  1.275622e+12  1.336443e+12  1.394804e+12  1.450759e+12  1.504350e+12  1.555603e+12  1.604529e+12  1.651126e+12  1.695380e+12  1.737272e+12  1.776777e+12  1.813869e+12  1.848528e+12  1.880745e+12  1.910522e+12  1.937877e+12  1.962847e+12  1.985490e+12  2.005882e+12  2.024118e+12  2.040309e+12  2.054579e+12  2.067065e+12  2.077909e+12  2.087258e+12  2.095259e+12  2.102057e+12  2.107790e+12  2.112591e+12  2.116582e+12  2.119878e+12  2.122580e+12  2.124781e+12  2.126562e+12  2.127993e+12  2.129136e+12  2.130042e+12  2.130757e+12  2.131318e+12  2.131755e+12  2.132093e+12  2.132353e+12  2.132553e+12  2.132705e+12  2.132820e+12  2.132907e+12  2.132972e+12  2.133021e+12  2.133057e+12  2.133083e+12  2.133103e+12  2.133117e+12  2.133128e+12  2.133135e+12  2.133141e+12  2.133145e+12  2.133147e+12  2.133149e+12  2.133151e+12  2.133152e+12  2.133153e+12  2.133153e+12  2.133153e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12  2.133154e+12
x=3.54e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738968e+11  8.544334e+11  9.318262e+11  1.006197e+12  1.077661e+12  1.146329e+12  1.212303e+12  1.275678e+12  1.336540e+12  1.394966e+12  1.451018e+12  1.504749e+12  1.556196e+12  1.605384e+12  1.652323e+12  1.697012e+12  1.739442e+12  1.779593e+12  1.817447e+12  1.852981e+12  1.886183e+12  1.917046e+12  1.945575e+12  1.971793e+12  1.995737e+12  2.017464e+12  2.037048e+12  2.054579e+12  2.070163e+12  2.083919e+12  2.095974e+12  2.106464e+12  2.115525e+12  2.123296e+12  2.129914e+12  2.135510e+12  2.140208e+12  2.144126e+12  2.147370e+12  2.150038e+12  2.152218e+12  2.153988e+12  2.155415e+12  2.156559e+12  2.157470e+12  2.158191e+12  2.158758e+12  2.159202e+12  2.159547e+12  2.159814e+12  2.160019e+12  2.160177e+12  2.160296e+12  2.160386e+12  2.160455e+12  2.160506e+12  2.160544e+12  2.160572e+12  2.160593e+12  2.160608e+12  2.160619e+12  2.160628e+12  2.160634e+12  2.160638e+12  2.160641e+12  2.160643e+12  2.160645e+12  2.160646e+12  2.160647e+12  2.160647e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12  2.160648e+12
x=3.64e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738969e+11  8.544337e+11  9.318271e+11  1.006199e+12  1.077666e+12  1.146339e+12  1.212323e+12  1.275716e+12  1.336607e+12  1.395077e+12  1.451200e+12  1.505033e+12  1.556626e+12  1.606013e+12  1.653218e+12  1.698251e+12  1.741112e+12  1.781792e+12  1.820277e+12  1.856551e+12  1.890597e+12  1.922406e+12  1.951974e+12  1.979313e+12  2.004444e+12  2.027406e+12  2.048256e+12  2.067065e+12  2.083919e+12  2.098920e+12  2.112178e+12  2.123816e+12  2.133959e+12  2.142738e+12  2.150284e+12  2.156724e+12  2.162182e+12  2.166776e+12  2.170618e+12  2.173808e+12  2.176440e+12  2.178596e+12  2.180353e+12  2.181774e+12  2.182917e+12  2.183830e+12  2.184556e+12  2.185129e+12  2.185579e+12  2.185930e+12  2.186203e+12  2.186414e+12  2.186576e+12  2.186699e+12  2.186793e+12  2.186864e+12  2.186918e+12  2.186958e+12  2.186988e+12  2.187010e+12  2.187026e+12  2.187038e+12  2.187047e+12  2.187053e+12  2.187058e+12  2.187061e+12  2.187064e+12  2.187066e+12  2.187067e+12  2.187068e+12  2.187068e+12  2.187069e+12  2.187069e+12  2.187069e+12  2.187069e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12  2.187070e+12
x=3.74e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738970e+11  8.544339e+11  9.318277e+11  1.006200e+12  1.077669e+12  1.146346e+12  1.212336e+12  1.275740e+12  1.336651e+12  1.395154e+12  1.451326e+12  1.505234e+12  1.556935e+12  1.606473e+12  1.653882e+12  1.699183e+12  1.742387e+12  1.783494e+12  1.822499e+12  1.859389e+12  1.894151e+12  1.926774e+12  1.957251e+12  1.985584e+12  2.011783e+12  2.035875e+12  2.057899e+12  2.077909e+12  2.095974e+12  2.112178e+12  2.126616e+12  2.139395e+12  2.150628e+12  2.160435e+12  2.168938e+12  2.176261e+12  2.182524e+12  2.187845e+12  2.192335e+12  2.196099e+12  2.199233e+12  2.201826e+12  2.203957e+12  2.205698e+12  2.207111e+12  2.208251e+12  2.209166e+12  2.209895e+12  2.210472e+12  2.210928e+12  2.211284e+12  2.211562e+12  2.211778e+12  2.211944e+12  2.212072e+12  2.212169e+12  2.212243e+12  2.212299e+12  2.212341e+12  2.212372e+12  2.212396e+12  2.212413e+12  2.212426e+12  2.212435e+12  2.212442e+12  2.212447e+12  2.212451e+12  2.212453e+12  2.212455e+12  2.212457e+12  2.212458e+12  2.212458e+12  2.212459e+12  2.212459e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12  2.212460e+12
x=3.84e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544341e+11  9.318280e+11  1.006201e+12  1.077671e+12  1.146350e+12  1.212345e+12  1.275756e+12  1.336681e+12  1.395206e+12  1.451413e+12  1.505376e+12  1.557156e+12  1.606807e+12  1.654371e+12  1.699880e+12  1.743353e+12  1.784802e+12  1.824228e+12  1.861627e+12  1.896989e+12  1.930306e+12  1.961568e+12  1.990772e+12  2.017923e+12  2.043034e+12  2.066133e+12  2.087258e+12  2.106464e+12  2.123816e+12  2.139395e+12  2.153291e+12  2.165606e+12  2.176447e+12  2.185926e+12  2.194160e+12  2.201265e+12  2.207354e+12  2.212538e+12  2.216923e+12  2.220608e+12  2.223684e+12  2.226236e+12  2.228340e+12  2.230063e+12  2.231466e+12  2.232602e+12  2.233516e+12  2.234247e+12  2.234828e+12  2.235288e+12  2.235649e+12  2.235932e+12  2.236152e+12  2.236323e+12  2.236454e+12  2.236554e+12  2.236631e+12  2.236689e+12  2.236733e+12  2.236766e+12  2.236791e+12  2.236809e+12  2.236823e+12  2.236833e+12  2.236840e+12  2.236845e+12  2.236849e+12  2.236852e+12  2.236854e+12  2.236856e+12  2.236857e+12  2.236858e+12  2.236858e+12  2.236859e+12  2.236859e+12  2.236859e+12  2.236859e+12  2.236859e+12  2.236859e+12  2.236859e+12  2.236859e+12  2.236859e+12  2.236859e+12  2.236859e+12  2.236860e+12  2.236860e+12  2.236860e+12  2.236860e+12  2.236860e+12  2.236860e+12  2.236860e+12  2.236860e+12
x=3.94e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544341e+11  9.318282e+11  1.006202e+12  1.077672e+12  1.146353e+12  1.212350e+12  1.275767e+12  1.336700e+12  1.395241e+12  1.451474e+12  1.505474e+12  1.557312e+12  1.607047e+12  1.654728e+12  1.700396e+12  1.744080e+12  1.785799e+12  1.825564e+12  1.863379e+12  1.899239e+12  1.933139e+12  1.965071e+12  1.995032e+12  2.023019e+12  2.049040e+12  2.073111e+12  2.095259e+12  2.115525e+12  2.133959e+12  2.150628e+12  2.165606e+12  2.178981e+12  2.190848e+12  2.201308e+12  2.210470e+12  2.218441e+12  2.225331e+12  2.231248e+12  2.236297e+12  2.240577e+12  2.244181e+12  2.247198e+12  2.249708e+12  2.251782e+12  2.253486e+12  2.254878e+12  2.256008e+12  2.256920e+12  2.257652e+12  2.258235e+12  2.258699e+12  2.259064e+12  2.259351e+12  2.259576e+12  2.259750e+12  2.259884e+12  2.259988e+12  2.260067e+12  2.260127e+12  2.260173e+12  2.260207e+12  2.260233e+12  2.260253e+12  2.260267e+12  2.260278e+12  2.260286e+12  2.260292e+12  2.260296e+12  2.260299e+12  2.260301e+12  2.260303e+12  2.260304e+12  2.260305e+12  2.260305e+12  2.260306e+12  2.260306e+12  2.260306e+12  2.260306e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12  2.260307e+12
x=4.04e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318283e+11  1.006202e+12  1.077673e+12  1.146354e+12  1.212354e+12  1.275774e+12  1.336714e+12  1.395265e+12  1.451515e+12  1.505543e+12  1.557423e+12  1.607219e+12  1.654988e+12  1.700776e+12  1.744622e+12  1.786553e+12  1.826589e+12  1.864739e+12  1.901008e+12  1.935394e+12  1.967894e+12  1.998502e+12  2.027217e+12  2.054040e+12  2.078981e+12  2.102057e+12  2.123296e+12  2.142738e+12  2.160435e+12  2.176447e+12  2.190848e+12  2.203720e+12  2.215155e+12  2.225248e+12  2.234100e+12  2.241815e+12  2.248495e+12  2.254243e+12  2.259157e+12  2.263331e+12  2.266855e+12  2.269812e+12  2.272278e+12  2.274321e+12  2.276005e+12  2.277383e+12  2.278506e+12  2.279414e+12  2.280146e+12  2.280731e+12  2.281197e+12  2.281566e+12  2.281857e+12  2.282085e+12  2.282262e+12  2.282400e+12  2.282506e+12  2.282588e+12  2.282650e+12  2.282698e+12  2.282734e+12  2.282761e+12  2.282781e+12  2.282797e+12  2.282808e+12  2.282816e+12  2.282823e+12  2.282827e+12  2.282830e+12  2.282833e+12  2.282835e+12  2.282836e+12  2.282837e+12  2.282837e+12  2.282838e+12  2.282838e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12  2.282839e+12
x=4.14e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318284e+11  1.006202e+12  1.077674e+12  1.146355e+12  1.212356e+12  1.275778e+12  1.336722e+12  1.395281e+12  1.451543e+12  1.505590e+12  1.557500e+12  1.607341e+12  1.655175e+12  1.701054e+12  1.745024e+12  1.787120e+12  1.827368e+12  1.865788e+12  1.902389e+12  1.937176e+12  1.970150e+12  2.001308e+12  2.030649e+12  2.058172e+12  2.083882e+12  2.107790e+12  2.129914e+12  2.150284e+12  2.168938e+12  2.185926e+12  2.201308e+12  2.215155e+12  2.227544e+12  2.238561e+12  2.248298e+12  2.256850e+12  2.264315e+12  2.270790e+12  2.276371e+12  2.281151e+12  2.285221e+12  2.288665e+12  2.291560e+12  2.293981e+12  2.295992e+12  2.297653e+12  2.299017e+12  2.300131e+12  2.301035e+12  2.301765e+12  2.302351e+12  2.302819e+12  2.303191e+12  2.303485e+12  2.303716e+12  2.303897e+12  2.304037e+12  2.304146e+12  2.304230e+12  2.304295e+12  2.304344e+12  2.304381e+12  2.304409e+12  2.304431e+12  2.304447e+12  2.304459e+12  2.304468e+12  2.304474e+12  2.304479e+12  2.304483e+12  2.304485e+12  2.304487e+12  2.304489e+12  2.304490e+12  2.304490e+12  2.304491e+12  2.304491e+12  2.304491e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12  2.304492e+12
